index,S1_Temp,S2_Temp,S3_Temp,S4_Temp,S1_Light,S2_Light,S3_Light,S4_Light,S1_Sound,S2_Sound,S3_Sound,S4_Sound,S5_CO2,S5_CO2_Slope,S6_PIR,S7_PIR,Occupancy,timestamp
8456,25.75,25.81,25.44,25.75,0,0,0,0,0.08,0.04,0.05,0.09,720,-1.48846153846,0,0,0,2018-01-10 18:37:47.000000
8457,25.75,25.81,25.44,25.81,0,0,0,0,0.08,0.05,0.06,0.08,715,-1.57692307692,0,0,0,2018-01-10 18:38:17.000000
8458,25.75,25.81,25.44,25.81,0,0,0,0,0.08,0.05,0.06,0.09,715,-1.63846153846,0,0,0,2018-01-10 18:38:48.000000
8459,25.75,25.75,25.44,25.75,0,0,0,0,0.08,0.05,0.05,0.08,710,-1.66923076923,0,0,0,2018-01-10 18:39:19.000000
8460,25.69,25.81,25.44,25.75,0,0,0,0,0.07,0.05,0.05,0.08,710,-1.71538461538,0,0,0,2018-01-10 18:39:49.000000
8461,25.69,25.81,25.44,25.75,0,0,0,0,0.07,0.05,0.06,0.08,700,-1.77307692308,0,0,0,2018-01-10 18:40:20.000000
8462,25.75,25.75,25.38,25.75,0,0,0,0,0.06,0.05,0.05,0.08,700,-1.83846153846,0,0,0,2018-01-10 18:40:51.000000
8463,25.69,25.81,25.44,25.75,0,0,0,0,0.07,0.04,0.05,0.08,700,-1.86538461538,0,0,0,2018-01-10 18:41:21.000000
8464,25.69,25.81,25.44,25.75,0,0,0,0,0.07,0.05,0.05,0.09,695,-1.9,0,0,0,2018-01-10 18:41:52.000000
8465,25.69,25.81,25.38,25.81,0,0,0,0,0.08,0.06,0.05,0.09,690,-1.93846153846,0,0,0,2018-01-10 18:42:23.000000
8466,25.69,25.75,25.38,25.81,0,0,0,0,0.07,0.05,0.05,0.09,680,-2.07307692308,0,0,0,2018-01-10 18:42:53.000000
8467,25.69,25.75,25.38,25.75,0,0,0,0,0.07,0.05,0.07,0.08,675,-2.25384615385,0,0,0,2018-01-10 18:43:24.000000
8468,25.69,25.75,25.44,25.81,0,0,0,0,0.07,0.04,0.05,0.09,675,-2.43461538462,0,0,0,2018-01-10 18:43:54.000000
8469,25.75,25.75,25.44,25.75,0,0,0,0,0.07,0.05,0.07,0.09,670,-2.61538461538,0,0,0,2018-01-10 18:44:25.000000
8470,25.69,25.75,25.38,25.75,0,0,0,0,0.07,0.04,0.05,0.09,670,-2.74615384615,0,0,0,2018-01-10 18:44:56.000000
8471,25.69,25.75,25.44,25.75,0,0,0,0,0.07,0.05,0.06,0.08,670,-2.82692307692,0,0,0,2018-01-10 18:45:26.000000
8472,25.69,25.75,25.44,25.75,0,0,0,0,0.08,0.04,0.05,0.08,665,-3.00384615385,0,0,0,2018-01-10 18:45:57.000000
8473,25.69,25.75,25.38,25.75,0,0,0,0,0.07,0.05,0.06,0.09,665,-3.13461538462,0,0,0,2018-01-10 18:46:28.000000
8474,25.69,25.75,25.38,25.75,0,0,0,0,0.07,0.05,0.06,0.08,665,-3.16923076923,0,0,0,2018-01-10 18:46:58.000000
8475,25.75,25.75,25.38,25.75,0,0,0,0,0.2,0.21,0.23,0.13,665,-3.10384615385,0,0,0,2018-01-10 18:47:29.000000
8476,25.69,25.75,25.38,25.75,0,0,0,0,0.07,0.05,0.05,0.08,665,-3.08461538462,0,0,0,2018-01-10 18:48:00.000000
8477,25.69,25.75,25.44,25.75,0,0,0,0,0.07,0.05,0.05,0.09,660,-3.06538461538,0,0,0,2018-01-10 18:48:30.000000
8478,25.69,25.75,25.38,25.81,0,0,0,0,0.07,0.05,0.06,0.08,655,-3.04230769231,0,0,0,2018-01-10 18:49:01.000000
8479,25.69,25.75,25.38,25.75,0,0,0,0,0.07,0.05,0.06,0.1,655,-2.96538461538,0,0,0,2018-01-10 18:49:31.000000
8480,25.69,25.75,25.38,25.75,0,0,0,0,0.07,0.05,0.07,0.09,660,-2.78846153846,0,0,0,2018-01-10 18:50:02.000000
8481,25.69,25.75,25.38,25.75,0,0,0,0,0.08,0.05,0.06,0.08,655,-2.65769230769,0,0,0,2018-01-10 18:50:33.000000
8482,25.69,25.75,25.38,25.75,0,0,0,0,0.07,0.04,0.06,0.09,660,-2.48076923077,0,0,0,2018-01-10 18:51:03.000000
8483,25.69,25.75,25.38,25.75,0,0,0,0,0.07,0.05,0.06,0.08,655,-2.30769230769,0,0,0,2018-01-10 18:51:34.000000
8484,25.69,25.69,25.38,25.75,0,0,0,0,0.08,0.05,0.06,0.09,650,-2.18461538462,0,0,0,2018-01-10 18:52:05.000000
8485,25.69,25.75,25.38,25.75,0,0,0,0,0.07,0.05,0.05,0.08,650,-2.01538461538,0,0,0,2018-01-10 18:52:35.000000
8486,25.69,25.75,25.38,25.75,0,0,0,0,0.08,0.05,0.06,0.08,650,-1.9,0,0,0,2018-01-10 18:53:06.000000
8487,25.69,25.75,25.38,25.75,0,0,0,0,0.07,0.05,0.07,0.08,655,-1.7,0,0,0,2018-01-10 18:53:37.000000
8488,25.69,25.75,25.38,25.75,0,0,0,0,0.07,0.04,0.05,0.09,650,-1.51153846154,0,0,0,2018-01-10 18:54:07.000000
8489,25.69,25.75,25.38,25.75,0,0,0,0,0.07,0.05,0.05,0.09,645,-1.38076923077,0,0,0,2018-01-10 18:54:38.000000
8490,25.69,25.75,25.38,25.75,0,0,0,0,0.07,0.05,0.06,0.09,635,-1.35384615385,0,0,0,2018-01-10 18:55:08.000000
8491,25.69,25.69,25.38,25.75,0,0,0,0,0.07,0.05,0.06,0.09,635,-1.38461538462,0,0,0,2018-01-10 18:55:39.000000
8492,25.69,25.75,25.38,25.69,0,0,0,0,0.09,0.07,0.09,0.09,630,-1.47692307692,0,0,0,2018-01-10 18:56:10.000000
8493,25.63,25.69,25.31,25.69,0,0,0,0,0.08,0.05,0.06,0.08,630,-1.53461538462,0,0,0,2018-01-10 18:56:40.000000
8494,25.69,25.69,25.31,25.75,0,0,0,0,0.07,0.05,0.06,0.09,635,-1.56153846154,0,0,0,2018-01-10 18:57:11.000000
8495,25.69,25.69,25.38,25.69,0,0,0,0,0.08,0.05,0.06,0.08,630,-1.60769230769,0,0,0,2018-01-10 18:57:42.000000
8496,25.69,25.69,25.31,25.75,0,0,0,0,0.07,0.05,0.05,0.09,630,-1.62307692308,0,0,0,2018-01-10 18:58:12.000000
8497,25.63,25.69,25.38,25.75,0,0,0,0,0.07,0.04,0.06,0.1,630,-1.65769230769,0,0,0,2018-01-10 18:58:43.000000
8498,25.69,25.69,25.31,25.75,0,0,0,0,0.07,0.05,0.06,0.09,630,-1.66538461538,0,0,0,2018-01-10 18:59:14.000000
8499,25.63,25.69,25.31,25.75,0,0,0,0,0.07,0.05,0.06,0.08,630,-1.64615384615,0,0,0,2018-01-10 19:00:15.000000
8500,25.63,25.69,25.31,25.75,0,0,0,0,0.07,0.05,0.05,0.08,630,-1.6,0,0,0,2018-01-10 19:00:45.000000
8501,25.63,25.69,25.31,25.69,0,0,0,0,0.07,0.05,0.05,0.09,625,-1.57307692308,0,0,0,2018-01-10 19:01:16.000000
8502,25.63,25.69,25.38,25.69,0,0,0,0,0.07,0.05,0.05,0.09,630,-1.51923076923,0,0,0,2018-01-10 19:01:47.000000
8503,25.69,25.69,25.31,25.69,0,0,0,0,0.07,0.05,0.06,0.08,630,-1.49230769231,0,0,0,2018-01-10 19:02:17.000000
8504,25.63,25.69,25.31,25.75,0,0,0,0,0.08,0.05,0.05,0.09,625,-1.49230769231,0,0,0,2018-01-10 19:02:48.000000
8505,25.69,25.69,25.31,25.75,0,0,0,0,0.14,0.12,0.21,0.08,630,-1.37307692308,0,0,0,2018-01-10 19:03:19.000000
8506,25.63,25.69,25.31,25.75,0,0,0,0,0.07,0.14,0.06,0.09,620,-1.37307692308,0,0,0,2018-01-10 19:03:49.000000
8507,25.63,25.69,25.38,25.75,0,0,0,0,0.16,0.14,0.22,0.09,620,-1.29615384615,0,0,0,2018-01-10 19:04:20.000000
8508,25.69,25.69,25.31,25.75,0,0,0,0,0.07,0.05,0.14,0.1,615,-1.28461538462,0,0,0,2018-01-10 19:04:51.000000
8509,25.63,25.69,25.31,25.75,0,0,0,0,0.07,0.05,0.05,0.08,610,-1.33846153846,0,0,0,2018-01-10 19:05:21.000000
8510,25.63,25.69,25.31,25.75,0,0,0,0,0.07,0.05,0.05,0.09,615,-1.31538461538,0,0,0,2018-01-10 19:05:52.000000
8511,25.63,25.69,25.38,25.75,0,0,0,0,0.07,0.05,0.06,0.09,615,-1.26538461538,0,0,0,2018-01-10 19:06:22.000000
8512,25.63,25.69,25.38,25.75,0,0,0,0,0.09,0.04,0.06,0.08,615,-1.13846153846,0,0,0,2018-01-10 19:06:53.000000
8513,25.63,25.63,25.31,25.75,0,0,0,0,0.08,0.05,0.05,0.08,620,-0.984615384615,0,0,0,2018-01-10 19:07:24.000000
8514,25.63,25.63,25.31,25.75,0,0,0,0,0.08,0.04,0.06,0.08,615,-0.903846153846,0,0,0,2018-01-10 19:07:54.000000
8515,25.63,25.63,25.31,25.69,0,0,0,0,0.07,0.04,0.06,0.09,615,-0.9,0,0,0,2018-01-10 19:08:25.000000
8516,25.63,25.63,25.31,25.75,0,0,0,0,0.08,0.04,0.06,0.08,605,-0.973076923077,0,0,0,2018-01-10 19:08:56.000000
8517,25.63,25.63,25.31,25.75,0,0,0,0,0.07,0.06,0.05,0.09,600,-1.11923076923,0,0,0,2018-01-10 19:09:26.000000
8518,25.63,25.69,25.31,25.75,0,0,0,0,0.07,0.05,0.05,0.08,605,-1.19615384615,0,0,0,2018-01-10 19:09:57.000000
8519,25.63,25.63,25.31,25.69,0,0,0,0,0.07,0.05,0.05,0.09,600,-1.25,0,0,0,2018-01-10 19:10:27.000000
8520,25.63,25.63,25.25,25.69,0,0,0,0,0.07,0.05,0.05,0.08,600,-1.32692307692,0,0,0,2018-01-10 19:10:58.000000
8521,25.63,25.63,25.31,25.69,0,0,0,0,0.08,0.05,0.05,0.08,595,-1.42692307692,0,0,0,2018-01-10 19:11:29.000000
8522,25.63,25.63,25.31,25.69,0,0,0,0,0.08,0.05,0.05,0.1,595,-1.5,0,0,0,2018-01-10 19:11:59.000000
8523,25.63,25.63,25.31,25.69,0,0,0,0,0.07,0.05,0.05,0.08,595,-1.54615384615,0,0,0,2018-01-10 19:12:30.000000
8524,25.63,25.63,25.31,25.69,0,0,0,0,0.07,0.05,0.05,0.09,590,-1.61153846154,0,0,0,2018-01-10 19:13:01.000000
8525,25.63,25.63,25.31,25.69,0,0,0,0,0.08,0.05,0.05,0.09,590,-1.64615384615,0,0,0,2018-01-10 19:13:31.000000
8526,25.63,25.63,25.31,25.69,0,0,0,0,0.07,0.04,0.06,0.09,585,-1.74615384615,0,0,0,2018-01-10 19:14:02.000000
8527,25.63,25.63,25.31,25.69,0,0,0,0,0.07,0.05,0.05,0.09,590,-1.71923076923,0,0,0,2018-01-10 19:14:33.000000
8528,25.63,25.63,25.31,25.75,0,0,0,0,0.08,0.05,0.05,0.09,585,-1.70769230769,0,0,0,2018-01-10 19:15:03.000000
8529,25.63,25.63,25.31,25.69,0,0,0,0,0.08,0.05,0.07,0.08,590,-1.66538461538,0,0,0,2018-01-10 19:15:34.000000
8530,25.63,25.63,25.31,25.69,0,0,0,0,0.07,0.05,0.05,0.08,585,-1.59230769231,0,0,0,2018-01-10 19:16:04.000000
8531,25.63,25.63,25.31,25.69,0,0,0,0,0.07,0.05,0.06,0.09,585,-1.58461538462,0,0,0,2018-01-10 19:16:35.000000
8532,25.63,25.63,25.25,25.75,0,0,0,0,0.07,0.05,0.05,0.09,575,-1.64230769231,0,0,0,2018-01-10 19:17:06.000000
8533,25.63,25.63,25.31,25.69,0,0,0,0,0.07,0.05,0.06,0.08,575,-1.71538461538,0,0,0,2018-01-10 19:17:36.000000
8534,25.63,25.63,25.25,25.69,0,0,0,0,0.07,0.05,0.06,0.1,575,-1.80769230769,0,0,0,2018-01-10 19:18:07.000000
8535,25.63,25.63,25.25,25.69,0,0,0,0,0.07,0.05,0.05,0.09,570,-1.86923076923,0,0,0,2018-01-10 19:18:38.000000
8536,25.63,25.63,25.25,25.75,0,0,0,0,0.07,0.05,0.05,0.08,565,-1.94230769231,0,0,0,2018-01-10 19:19:08.000000
8537,25.63,25.63,25.25,25.69,0,0,0,0,0.07,0.05,0.05,0.09,565,-1.97692307692,0,0,0,2018-01-10 19:19:39.000000
8538,25.63,25.63,25.31,25.69,0,0,0,0,0.07,0.05,0.05,0.09,560,-1.96923076923,0,0,0,2018-01-10 19:20:10.000000
8539,25.63,25.63,25.31,25.69,0,0,0,0,0.08,0.05,0.05,0.08,565,-1.91923076923,0,0,0,2018-01-10 19:20:40.000000
8540,25.63,25.63,25.31,25.69,0,0,0,0,0.07,0.05,0.06,0.08,555,-1.92307692308,0,0,0,2018-01-10 19:21:11.000000
8541,25.63,25.63,25.31,25.69,0,0,0,0,0.07,0.05,0.06,0.09,560,-1.93461538462,0,0,0,2018-01-10 19:21:41.000000
8542,25.63,25.63,25.31,25.69,0,0,0,0,0.08,0.06,0.06,0.1,555,-2.00769230769,0,0,0,2018-01-10 19:22:12.000000
8543,25.63,25.63,25.31,25.69,0,0,0,0,0.08,0.04,0.05,0.09,550,-2.04230769231,0,0,0,2018-01-10 19:22:43.000000
8544,25.63,25.63,25.31,25.69,0,0,0,0,0.07,0.05,0.05,0.09,545,-2.13076923077,0,0,0,2018-01-10 19:23:13.000000
8545,25.56,25.63,25.31,25.69,0,0,0,0,0.08,0.05,0.06,0.09,540,-2.22307692308,0,0,0,2018-01-10 19:23:44.000000
8546,25.56,25.63,25.31,25.69,0,0,0,0,0.08,0.05,0.05,0.08,540,-2.31923076923,0,0,0,2018-01-10 19:24:15.000000
8547,25.56,25.63,25.31,25.69,0,0,0,0,0.08,0.04,0.06,0.09,535,-2.41923076923,0,0,0,2018-01-10 19:24:45.000000
8548,25.63,25.63,25.31,25.69,0,0,0,0,0.07,0.05,0.06,0.08,535,-2.47307692308,0,0,0,2018-01-10 19:25:16.000000
8549,25.56,25.63,25.25,25.69,0,0,0,0,0.07,0.06,0.06,0.09,535,-2.53076923077,0,0,0,2018-01-10 19:25:47.000000
8550,25.56,25.63,25.31,25.69,0,0,0,0,0.07,0.05,0.05,0.08,530,-2.59230769231,0,0,0,2018-01-10 19:26:17.000000
8551,25.56,25.63,25.25,25.69,0,0,0,0,0.08,0.05,0.06,0.09,530,-2.65769230769,0,0,0,2018-01-10 19:26:48.000000
8552,25.56,25.63,25.25,25.69,0,0,0,0,0.07,0.04,0.05,0.09,530,-2.63076923077,0,0,0,2018-01-10 19:27:18.000000
8553,25.56,25.56,25.25,25.69,0,0,0,0,0.07,0.05,0.06,0.08,525,-2.65384615385,0,0,0,2018-01-10 19:27:49.000000
8554,25.63,25.63,25.25,25.69,0,0,0,0,0.07,0.06,0.06,0.1,525,-2.58076923077,0,0,0,2018-01-10 19:28:20.000000
8555,25.56,25.56,25.25,25.69,0,0,0,0,0.08,0.04,0.06,0.08,525,-2.50769230769,0,0,0,2018-01-10 19:28:50.000000
8556,25.56,25.56,25.25,25.69,0,0,0,0,0.07,0.05,0.06,0.09,525,-2.38846153846,0,0,0,2018-01-10 19:29:21.000000
8557,25.56,25.56,25.25,25.69,0,0,0,0,0.07,0.05,0.05,0.09,525,-2.32307692308,0,0,0,2018-01-10 19:29:52.000000
8558,25.56,25.56,25.25,25.69,0,0,0,0,0.07,0.04,0.06,0.08,520,-2.26538461538,0,0,0,2018-01-10 19:30:22.000000
8559,25.56,25.56,25.25,25.69,0,0,0,0,0.07,0.05,0.06,0.08,520,-2.16538461538,0,0,0,2018-01-10 19:30:53.000000
8560,25.56,25.56,25.25,25.69,0,0,0,0,0.07,0.05,0.05,0.09,520,-2.07307692308,0,0,0,2018-01-10 19:31:24.000000
8561,25.56,25.56,25.25,25.69,0,0,0,0,0.07,0.04,0.06,0.08,520,-1.99230769231,0,0,0,2018-01-10 19:31:54.000000
8562,25.56,25.56,25.25,25.69,0,0,0,0,0.07,0.05,0.05,0.08,510,-1.96923076923,0,0,0,2018-01-10 19:32:25.000000
8563,25.56,25.56,25.25,25.69,0,0,0,0,0.07,0.05,0.05,0.08,510,-1.95384615385,0,0,0,2018-01-10 19:32:55.000000
8564,25.56,25.63,25.25,25.69,0,0,0,0,0.08,0.05,0.06,0.09,515,-1.80384615385,0,0,0,2018-01-10 19:33:26.000000
8565,25.56,25.56,25.25,25.69,0,0,0,0,0.07,0.04,0.05,0.08,505,-1.80769230769,0,0,0,2018-01-10 19:33:57.000000
8566,25.63,25.56,25.25,25.69,0,0,0,0,0.07,0.05,0.05,0.09,500,-1.76923076923,0,0,0,2018-01-10 19:34:27.000000
8567,25.56,25.56,25.25,25.69,0,0,0,0,0.15,0.05,0.06,0.1,495,-1.78076923077,0,0,0,2018-01-10 19:34:58.000000
8568,25.56,25.56,25.25,25.69,0,0,0,0,0.07,0.04,0.06,0.1,495,-1.79615384615,0,0,0,2018-01-10 19:35:29.000000
8569,25.56,25.56,25.25,25.69,0,0,0,0,0.06,0.04,0.05,0.09,495,-1.81923076923,0,0,0,2018-01-10 19:35:59.000000
8570,25.63,25.56,25.25,25.69,0,0,0,0,0.07,0.05,0.05,0.09,495,-1.85384615385,0,0,0,2018-01-10 19:36:30.000000
8571,25.56,25.56,25.25,25.69,0,0,0,0,0.08,0.05,0.06,0.09,495,-1.85384615385,0,0,0,2018-01-10 19:37:01.000000
8572,25.63,25.56,25.25,25.63,0,0,0,0,0.08,0.05,0.06,0.08,495,-1.86923076923,0,0,0,2018-01-10 19:37:31.000000
8573,25.56,25.56,25.19,25.63,0,0,0,0,0.07,0.05,0.05,0.08,500,-1.80769230769,0,0,0,2018-01-10 19:38:02.000000
8574,25.56,25.56,25.25,25.63,0,0,0,0,0.08,0.05,0.05,0.09,490,-1.81153846154,0,0,0,2018-01-10 19:38:32.000000
8575,25.56,25.56,25.19,25.63,0,0,0,0,0.09,0.05,0.06,0.08,490,-1.83076923077,0,0,0,2018-01-10 19:39:03.000000
8576,25.56,25.56,25.25,25.69,0,0,0,0,0.08,0.05,0.06,0.09,490,-1.81923076923,0,0,0,2018-01-10 19:39:34.000000
8577,25.56,25.56,25.19,25.63,0,0,0,0,0.07,0.04,0.06,0.09,495,-1.73076923077,0,0,0,2018-01-10 19:40:04.000000
8578,25.56,25.56,25.19,25.63,0,0,0,0,0.08,0.04,0.06,0.08,490,-1.71153846154,0,0,0,2018-01-10 19:40:35.000000
8579,25.56,25.56,25.25,25.63,0,0,0,0,0.07,0.05,0.06,0.09,485,-1.71153846154,0,0,0,2018-01-10 19:41:06.000000
8580,25.56,25.56,25.25,25.63,0,0,0,0,0.08,0.05,0.05,0.08,490,-1.63461538462,0,0,0,2018-01-10 19:41:36.000000
8581,25.56,25.56,25.25,25.63,0,0,0,0,0.07,0.05,0.05,0.09,485,-1.57692307692,0,0,0,2018-01-10 19:42:07.000000
8582,25.56,25.5,25.25,25.63,0,0,0,0,0.07,0.05,0.06,0.09,485,-1.48846153846,0,0,0,2018-01-10 19:42:37.000000
8583,25.56,25.56,25.25,25.63,0,0,0,0,0.08,0.04,0.06,0.09,485,-1.41923076923,0,0,0,2018-01-10 19:43:08.000000
8584,25.56,25.56,25.25,25.63,0,0,0,0,0.07,0.05,0.05,0.08,475,-1.41538461538,0,0,0,2018-01-10 19:43:39.000000
8585,25.56,25.56,25.19,25.63,0,0,0,0,0.07,0.04,0.06,0.09,480,-1.33076923077,0,0,0,2018-01-10 19:44:09.000000
8586,25.56,25.56,25.19,25.63,0,0,0,0,0.07,0.05,0.05,0.09,475,-1.26153846154,0,0,0,2018-01-10 19:44:40.000000
8587,25.56,25.56,25.25,25.63,0,0,0,0,0.07,0.04,0.05,0.08,475,-1.25769230769,0,0,0,2018-01-10 19:45:11.000000
8588,25.56,25.56,25.19,25.63,0,0,0,0,0.07,0.05,0.05,0.1,485,-1.13461538462,0,0,0,2018-01-10 19:45:41.000000
8589,25.56,25.56,25.19,25.63,0,0,0,0,0.07,0.05,0.05,0.08,480,-0.988461538462,0,0,0,2018-01-10 19:46:12.000000
8590,25.56,25.5,25.19,25.63,0,0,0,0,0.07,0.05,0.06,0.08,480,-0.915384615385,0,0,0,2018-01-10 19:46:43.000000
8591,25.56,25.5,25.19,25.63,0,0,0,0,0.07,0.05,0.05,0.08,480,-0.873076923077,0,0,0,2018-01-10 19:47:13.000000
8592,25.56,25.56,25.19,25.63,0,0,0,0,0.07,0.05,0.05,0.08,475,-0.911538461538,0,0,0,2018-01-10 19:47:44.000000
8593,25.56,25.56,25.25,25.63,0,0,0,0,0.07,0.05,0.06,0.09,480,-0.888461538462,0,0,0,2018-01-10 19:48:14.000000
8594,25.56,25.5,25.25,25.69,0,0,0,0,0.07,0.05,0.06,0.09,480,-0.853846153846,0,0,0,2018-01-10 19:48:45.000000
8595,25.56,25.5,25.19,25.63,0,0,0,0,0.07,0.05,0.05,0.09,475,-0.853846153846,0,0,0,2018-01-10 19:49:16.000000
8596,25.56,25.56,25.19,25.63,0,0,0,0,0.07,0.04,0.05,0.09,470,-0.884615384615,0,0,0,2018-01-10 19:49:46.000000
8597,25.56,25.56,25.19,25.63,0,0,0,0,0.07,0.05,0.05,0.09,465,-0.942307692308,0,0,0,2018-01-10 19:50:17.000000
8598,25.56,25.56,25.19,25.63,0,0,0,0,0.13,0.14,0.05,0.09,460,-0.973076923077,0,0,0,2018-01-10 19:50:48.000000
8599,25.56,25.5,25.19,25.63,0,0,0,0,0.07,0.04,0.15,0.1,460,-1.07307692308,0,0,0,2018-01-10 19:51:18.000000
8600,25.56,25.5,25.19,25.63,0,0,0,0,0.07,0.05,0.05,0.08,455,-1.19615384615,0,0,0,2018-01-10 19:51:49.000000
8601,25.56,25.56,25.19,25.63,0,0,0,0,0.07,0.05,0.06,0.09,450,-1.33846153846,0,0,0,2018-01-10 19:52:20.000000
8602,25.56,25.5,25.19,25.63,0,0,0,0,0.07,0.05,0.05,0.09,450,-1.4,0,0,0,2018-01-10 19:52:50.000000
8603,25.56,25.5,25.19,25.63,0,0,0,0,0.07,0.05,0.06,0.08,445,-1.52307692308,0,0,0,2018-01-10 19:53:21.000000
8604,25.5,25.5,25.19,25.63,0,0,0,0,0.07,0.05,0.05,0.09,445,-1.66153846154,0,0,0,2018-01-10 19:53:51.000000
8605,25.56,25.56,25.19,25.63,0,0,0,0,0.07,0.05,0.05,0.08,445,-1.71923076923,0,0,0,2018-01-10 19:54:22.000000
8606,25.5,25.5,25.19,25.63,0,0,0,0,0.07,0.05,0.05,0.08,450,-1.74615384615,0,0,0,2018-01-10 19:54:53.000000
8607,25.5,25.5,25.19,25.63,0,0,0,0,0.07,0.05,0.06,0.09,450,-1.74615384615,0,0,0,2018-01-10 19:55:23.000000
8608,25.5,25.5,25.19,25.63,0,0,0,0,0.38,0.34,0.06,0.29,450,-1.71923076923,0,0,0,2018-01-10 19:55:54.000000
8609,25.56,25.56,25.19,25.63,0,0,0,0,0.08,0.05,0.46,0.09,445,-1.81153846154,0,0,0,2018-01-10 19:56:25.000000
8610,25.56,25.5,25.19,25.56,0,0,0,0,0.08,0.05,0.06,0.08,435,-1.92307692308,0,0,0,2018-01-10 19:57:26.000000
8611,25.56,25.5,25.19,25.63,0,0,0,0,0.07,0.05,0.05,0.09,435,-2.05,0,0,0,2018-01-10 19:57:57.000000
8612,25.56,25.5,25.19,25.63,0,0,0,0,0.07,0.04,0.05,0.09,430,-2.19230769231,0,0,0,2018-01-10 19:58:27.000000
8613,25.56,25.5,25.19,25.63,0,0,0,0,0.07,0.05,0.06,0.09,435,-2.15384615385,0,0,0,2018-01-10 19:58:58.000000
8614,25.5,25.5,25.19,25.63,0,0,0,0,0.07,0.05,0.05,0.09,435,-2.12692307692,0,0,0,2018-01-10 19:59:28.000000
8615,25.5,25.5,25.19,25.56,0,0,0,0,0.07,0.05,0.05,0.09,430,-2.11153846154,0,0,0,2018-01-10 19:59:59.000000
8616,25.5,25.5,25.19,25.63,0,0,0,0,0.08,0.05,0.05,0.08,425,-2.10384615385,0,0,0,2018-01-10 20:00:30.000000
8617,25.5,25.5,25.19,25.63,0,0,0,0,0.07,0.06,0.05,0.09,430,-2.05769230769,0,0,0,2018-01-10 20:01:00.000000
8618,25.5,25.5,25.19,25.63,0,0,0,0,0.08,0.05,0.05,0.09,430,-1.92692307692,0,0,0,2018-01-10 20:01:31.000000
8619,25.56,25.5,25.19,25.63,0,0,0,0,0.07,0.05,0.05,0.09,425,-1.80384615385,0,0,0,2018-01-10 20:02:02.000000
8620,25.56,25.5,25.19,25.63,0,0,0,0,0.07,0.06,0.06,0.08,425,-1.68846153846,0,0,0,2018-01-10 20:02:32.000000
8621,25.56,25.5,25.19,25.63,0,0,0,0,0.08,0.05,0.05,0.08,425,-1.58461538462,0,0,0,2018-01-10 20:03:03.000000
8622,25.5,25.5,25.19,25.63,0,0,0,0,0.07,0.05,0.05,0.09,420,-1.54230769231,0,0,0,2018-01-10 20:03:34.000000
8623,25.56,25.5,25.19,25.63,0,0,0,0,0.07,0.05,0.06,0.08,420,-1.51538461538,0,0,0,2018-01-10 20:04:04.000000
8624,25.5,25.5,25.19,25.63,0,0,0,0,0.07,0.05,0.06,0.09,420,-1.45769230769,0,0,0,2018-01-10 20:04:35.000000
8625,25.5,25.5,25.19,25.63,0,0,0,0,0.07,0.05,0.06,0.09,415,-1.46538461538,0,0,0,2018-01-10 20:05:05.000000
8626,25.5,25.5,25.19,25.63,0,0,0,0,0.08,0.04,0.06,0.09,420,-1.44615384615,0,0,0,2018-01-10 20:05:36.000000
8627,25.56,25.5,25.19,25.63,0,0,0,0,0.07,0.05,0.05,0.09,425,-1.35769230769,0,0,0,2018-01-10 20:06:07.000000
8628,25.56,25.5,25.19,25.63,0,0,0,0,0.07,0.05,0.06,0.08,425,-1.3,0,0,0,2018-01-10 20:06:37.000000
8629,25.5,25.5,25.19,25.63,0,0,0,0,0.07,0.05,0.06,0.09,425,-1.22692307692,0,0,0,2018-01-10 20:07:08.000000
8630,25.5,25.5,25.19,25.63,0,0,0,0,0.07,0.04,0.06,0.08,420,-1.18461538462,0,0,0,2018-01-10 20:07:39.000000
8631,25.56,25.5,25.19,25.63,0,0,0,0,0.08,0.05,0.06,0.09,415,-1.11923076923,0,0,0,2018-01-10 20:08:09.000000
8632,25.5,25.5,25.19,25.63,0,0,0,0,0.08,0.06,0.06,0.09,415,-1.02692307692,0,0,0,2018-01-10 20:08:40.000000
8633,25.5,25.5,25.19,25.63,0,0,0,0,0.07,0.05,0.05,0.1,410,-0.953846153846,0,0,0,2018-01-10 20:09:11.000000
8634,25.5,25.5,25.19,25.63,0,0,0,0,0.07,0.05,0.05,0.09,405,-0.946153846154,0,0,0,2018-01-10 20:09:41.000000
8635,25.5,25.5,25.19,25.63,0,0,0,0,0.08,0.05,0.06,0.09,400,-1.05384615385,0,0,0,2018-01-10 20:10:12.000000
8636,25.5,25.5,25.19,25.63,0,0,0,0,0.08,0.04,0.06,0.09,395,-1.18076923077,0,0,0,2018-01-10 20:10:42.000000
8637,25.5,25.5,25.19,25.69,0,0,0,0,0.08,0.05,0.06,0.09,400,-1.28076923077,0,0,0,2018-01-10 20:11:13.000000
8638,25.56,25.5,25.13,25.69,0,0,0,0,0.08,0.05,0.06,0.09,400,-1.30769230769,0,0,0,2018-01-10 20:11:44.000000
8639,25.5,25.5,25.13,25.63,0,0,0,0,0.07,0.05,0.06,0.1,400,-1.30769230769,0,0,0,2018-01-10 20:12:14.000000
8640,25.5,25.5,25.13,25.63,0,0,0,0,0.07,0.04,0.05,0.09,390,-1.42307692308,0,0,0,2018-01-10 20:12:45.000000
